4IHN B 0.270 50
4IIM C 0.282 38
4IIM D 0.375 37
4IIM E 0.488 45
4IIO C 0.340 40
4IKN B 0.083 51
4INS B 0.319 56
4INS C 0.288 53
4INS D 0.244 53
4IOI E 0.000 71
4IS6 C 0.047 69
4IU7 C 0.310 49
4IU7 D 0.161 54
4IUI C 0.074 48
4IUI D 0.064 57
4IUZ A 0.567 37
4IUZ B 0.438 51
4IV2 C 0.289 46
4IV2 D 0.119 59
4IV4 C 0.308 50
4IV4 D 0.085 55
4IVW C 0.338 47
4IVW D 0.167 53
4IVY C 0.341 47
4IVY D 0.142 52
4IW6 C 0.262 49
4IW6 D 0.165 54
4IW8 C 0.155 52
4IW8 D 0.295 51
4IWC C 0.160 55
4IWC D 0.086 51
4IWF C 0.180 53
4IWF D 0.060 54
4IZY B 0.072 53
4J09 B 0.440 54
4J1V B 0.054 44
4J1V C 0.224 57
4J24 B 0.127 50
4J26 B 0.205 53
4J2C B 0.212 55
4J2J B 0.203 48
4J77 B 0.000 53
4J78 B 0.000 60
4J79 B 0.061 54
4J7B C 0.177 44
4J7F B 0.000 72
4J81 B 0.000 62
4J82 B 0.000 60
4J83 B 0.000 75
4J84 B 0.082 55
4J86 B 0.000 49
4J8B B 0.242 48
4J8C A 0.374 36
4J8C B 0.377 35
4J8G B 0.301 0
4J8O B 0.000 65
4J8R C 0.088 60
4J8S B 0.039 58
4J9C B 0.162 44
4J9D B 0.175 44
4J9E B 0.178 45
4J9F B 0.161 45
4J9G B 0.150 50
4J9H B 0.114 45
4J9I B 0.148 46
4JFD E 0.000 97
4JFF E 0.000 87
4JFO C 0.000 84
4JFP C 0.099 83
4JFQ C 0.000 84
4JG0 C 0.171 61
4JIF B 0.232 55
4JL0 B 0.059 65
4JMF C 0.121 48
4JML B 0.004 65
4JMY B 0.054 80
4JMY C 0.032 55
4JNV C 0.177 59
4JO1 C 0.053 66
4JO2 C 0.024 64
4JO6 E 0.161 65
4JO6 F 0.221 63
4JOE B 0.331 48
4JOF B 0.238 61
4JOG B 0.355 52
4JOH B 0.111 55
4JOJ B 0.332 49
4JOK B 0.219 62
4JOP B 0.135 50
4JOR B 0.078 55
4JQV C 0.000 81
4JQX C 0.019 69
4JRX E 0.002 91
4JS0 B 0.297 44
4JWC C 0.000 50
4JWC D 0.000 54
4JWD B 0.000 66
4JWE C 0.007 56
4JWE D 0.000 57
4JWI C 0.001 58
4JWI D 0.000 60
4JX7 B 0.000 45
4JYG C 0.113 43
4JYG D 0.248 42
4JYI C 0.196 47
4JYI D 0.088 53
4JZN C 0.342 47
4JZO C 0.023 57
4K0U B 0.146 54
4K1E B 0.128 65
4K38 B 0.017 73
4K39 B 0.025 77
4K3O C 0.078 63
4K3P C 0.065 68
4K3Q C 0.022 68
4K3R C 0.000 67
4K4J B 0.350 50
4K6I B 0.315 51
4K6Y B 0.315 50
4K72 B 0.150 47
4K74 C 0.217 51
4K74 D 0.125 59
4K75 B 0.183 53
4K76 B 0.213 49
4K78 B 0.277 50
4K7F C 0.011 85
4K7L B 0.211 55
4KBB B 0.142 49
4KEL B 0.125 64
4KG9 B 0.000 51
4KMD B 0.051 77
4KP3 E 0.136 43
4KP3 F 0.184 46
4KTC B 0.053 79
4KTS B 0.137 52
4KTU B 0.223 60
4KZL B 0.059 72
4KZQ B 0.060 73
4KZU B 0.094 72
4L09 B 0.060 72
4L0B B 0.061 73
4L0I B 0.059 72
4L0S B 0.070 71
4L0T B 0.068 72
4L0V B 0.063 72
4L10 B 0.060 73
4L2F B 0.059 72
4L2G B 0.059 74
4L2K B 0.059 71
4L31 B 0.059 73
4L32 B 0.079 72
4L33 B 0.068 72
4L34 B 0.072 72
4L5N A 0.178 23
4L5N B 0.112 23
4L8B C 0.141 83
4L8D C 0.029 80
4L9P C 0.055 62
4L9U A 0.354 27
4L9U B 0.316 30
4LCY C 0.022 78
4LD3 B 0.091 43
4LEB B 0.080 64
4LG6 B 0.194 48
4LK9 B 0.000 62
4LKX C 0.207 55
4LN2 B 0.491 42
4LNP B 0.363 44
4LNR C 0.010 73
4LSJ B 0.060 56
4LX2 B 0.213 46
4LX3 B 0.130 68
4LZF B 0.351 39
4LZX B 0.260 50
4M1D C 0.229 57
4M1L B 0.201 68
4M1Z B 0.336 37
4M4F A 0.324 37
4M4F B 0.187 54
4M4H A 0.353 36
4M4H B 0.237 53
4M4I A 0.351 36
4M4I B 0.240 53
4M4J A 0.331 36
4M4J B 0.179 53
4M4L A 0.348 36
4M4L B 0.228 54
4M4M A 0.367 37
4M4M B 0.232 53
4M5S B 0.297 49
4M5T E 0.354 47
4M5T F 0.245 48
4M5T G 0.376 50
4M5T H 0.216 53
4M7C C 0.203 56
4M7C D 0.201 56
4M8E B 0.314 54
4M8H B 0.330 51
4M91 B 0.131 48
4M92 B 0.313 35
4MDD C 0.000 45
4MDD D 0.000 43
4MDJ C 0.077 69
4MDR B 0.157 48
4MG5 C 0.290 50
4MG5 D 0.138 56
4MG6 C 0.150 53
4MG6 D 0.324 52
4MG7 C 0.329 47
4MG7 D 0.143 55
4MG8 C 0.146 50
4MG8 D 0.298 50
4MG9 C 0.136 52
4MG9 D 0.170 53
4MGA C 0.306 48
4MGA D 0.158 55
4MGB C 0.287 46
4MGB D 0.157 52
4MGC C 0.091 58
4MGC D 0.190 54
4MGD C 0.317 49
4MGD D 0.156 56
4MI8 C 0.264 54
4MI8 D 0.284 53
4MIT B 0.256 39
4MJ5 C 0.017 79
4MLI B 0.280 63
4MLS B 0.229 63
4MNV B 0.251 52
4MNW B 0.237 56
4MNX B 0.208 57
4MNY B 0.184 47
4MON A 0.186 37
4MON B 0.126 43
4MOY B 0.185 48
4MP0 B 0.032 53
4MQV B 0.367 24
4MS8 D 0.000 93
4MVI B 0.002 69
4MVK B 0.000 85
4MVL B 0.000 74
4MZ5 B 0.000 58
4MZ5 C 0.000 56
4MZ6 B 0.000 58
4MZ6 C 0.000 57
4N0Y C 0.270 61
4N39 B 0.000 73
4N3A B 0.008 68
4N3B B 0.045 64
4N4F B 0.027 46
4N6P B 0.138 35
4N78 F 0.000 56
4N7G B 0.000 67
4N7H B 0.451 42
4N8C C 0.014 57
4N8V D 0.000 81
4N9G C 0.117 32
4NAQ B 0.000 74
4NAW C 0.081 40
4NAW D 0.172 48
4NIE B 0.009 54
4NIQ B 0.296 46
4NJ2 A 0.444 33
4NJ2 B 0.464 33
4NM0 B 0.286 38
4NM3 B 0.278 43
4NM5 B 0.252 42
4NM7 B 0.250 41
4NMR B 0.290 64
4NMX C 0.166 38
4NNL B 0.166 52
4NNM B 0.194 66
4NNY C 0.056 80
4NO5 C 0.057 80
4NQV C 0.086 77
4NQX C 0.071 80
4NRX C 0.144 51
4NT6 C 0.101 81
4NU1 B 0.234 44
4NU8 B 0.033 75
4NUT B 0.187 39
4NXQ B 0.155 55
4NXR B 0.392 56
4NY3 B 0.032 52
4NZE C 0.012 49
4O1V B 0.148 56
4O22 B 0.193 53
4O2C C 0.000 83
4O2E C 0.000 86
4O2F C 0.000 83
4O30 B 0.000 80
4O36 B 0.228 59
4O45 B 0.015 72
4OAJ B 0.223 57
4OAR B 0.000 43
4OBD C 0.003 82
4OBF C 0.000 84
4OBG C 0.001 78
4OBH C 0.041 71
4OBJ C 0.107 71
4OBK C 0.078 72
4OC7 B 0.265 49
4OD7 B 0.205 64
4OD8 B 0.223 29
4ODK B 0.215 48
4ODM B 0.277 40
4ODM C 0.000 58
4ODN B 0.296 48
4ODP B 0.157 53
4ODQ B 0.200 54
4OEY B 0.036 62
4OEZ B 0.033 62
4OFR B 0.061 59
4OFU B 0.018 60
4OGQ E 0.012 61
4OGQ F 0.000 39
4OGQ G 0.000 73
4OGQ H 0.000 29
4OH4 B 0.040 51
4OH5 B 0.020 58
4OH8 A 0.305 33
4OH8 B 0.298 35
4OH9 B 0.441 36
4OHA B 0.018 50
4OJF C 0.000 80
4OK1 B 0.183 56
4OKT B 0.156 57
4OKW B 0.042 59
4OKX B 0.035 47
4ONF C 0.000 73
4ONG C 0.000 78
4ONI B 0.000 55
4ORE B 0.016 80
4OU3 B 0.000 67
4OUC B 0.001 59
4OV5 C 0.018 70
4OWF C 0.299 18
4OWT C 0.092 51
4OYK B 0.130 42
4OZ1 C 0.164 48
4P3C C 0.179 62
4P3D E 0.173 61
4P3D F 0.176 62
4P3W B 0.003 50
4P6W B 0.164 54
4P6X B 0.241 45
4PAS A 0.484 33
4PAS B 0.353 33
4PBY B 0.047 59
4PBZ B 0.105 45
4PC0 B 0.095 50
4PD1 B 0.080 57
4PG9 C 0.079 84
4PGE C 0.070 86
4PID B 0.104 61
4PIE B 0.116 62
4PIQ B 0.108 61
4PIS B 0.098 61
4PJ0 G 0.015 31
4PJ0 H 0.000 52
4PJ0 J 0.000 24
4PKF C 0.081 43
4PLD B 0.260 53
4PLE B 0.301 54
4PO2 C 0.068 70
4PO2 D 0.093 72
4PO6 B 0.009 57
4POH B 0.335 50
4POJ B 0.359 49
4PP3 B 0.316 51
4PP5 B 0.326 50
4PP6 C 0.119 54
4PP6 D 0.075 53
4PPS C 0.069 49
4PPS D 0.167 53
4PR5 C 0.000 81
4PRA C 0.000 85
4PRB C 0.010 71
4PRD C 0.000 72
4PRE C 0.000 77
4PRH E 0.000 97
4PRI E 0.000 96
4PRN C 0.000 77
4PRP E 0.000 96
4PSW C 0.123 46
4PXM C 0.068 52
4PXM D 0.081 61
4PYU B 0.303 36
4PZ5 B 0.413 33
4Q0A B 0.247 54
4Q13 C 0.152 48
4Q13 D 0.093 59
4Q5U B 0.052 68
4Q6H B 0.039 59
4Q96 E 0.056 58
4Q96 F 0.035 67
4QAE B 0.000 44
4QBQ C 0.243 50
4QBR B 0.031 61
4QE6 B 0.298 46
4QFQ B 0.073 71
4QH7 C 0.218 49
4QH7 D 0.080 59
4QJ2 C 0.073 68
4QJ6 C 0.000 81
4QJ7 C 0.054 74
4QJ8 C 0.076 71
4QJ9 C 0.063 75
4QJA C 0.118 66
4QJR B 0.000 48
4QQI B 0.174 50
4QQM B 0.079 52
4QRQ C 0.000 82
4QRS C 0.000 79
4QRT C 0.000 81
4QRU C 0.000 84
4QT7 B 0.418 49
4QUE C 0.233 50
4QUE D 0.209 55
4QUH C 0.285 49
4QVE B 0.222 51
4QVF B 0.218 59
4QWN C 0.000 72
4QXT C 0.292 64
4QXU C 0.060 67
4QY8 C 0.242 62
4QYO C 0.288 66
4R1E B 0.019 76
4R3S C 0.213 56
4R5I B 0.191 71
4R6N E 0.002 70
4R6N F 0.037 75
4R6N G 0.016 73
4R6N H 0.010 73
4R6O C 0.013 62
4R6O D 0.015 60
4R6P C 0.013 60
4R6P D 0.020 61
4R6Q C 0.006 61
4R6Q D 0.019 59
4R6R C 0.005 56
4R6R D 0.019 58
4R7A B 0.135 46
4R8M B 0.033 59
4R8T B 0.312 55
4RAV E 0.038 53
4RAV F 0.042 52
4RBW A 0.562 24
4RBW B 0.501 24
4RE1 B 0.206 42
4REY B 0.015 57
4RFW B 0.276 53
4RIQ H 0.152 50
4RIQ I 0.107 63
4RIQ J 0.347 45
4RIQ K 0.257 43
4RIQ L 0.012 64
4RJF B 0.095 53
4RMD B 0.350 51
4RME B 0.324 50
4ROF B 0.072 42
4RQI C 0.043 56
4RQI D 0.010 58
4RRV B 0.065 54
4RS9 B 0.000 37
4RT4 E 0.118 43
4RTV B 0.315 44
4RTW B 0.248 53
4RTY B 0.378 38
4RTZ B 0.376 43
4RU2 B 0.104 45
4RUJ B 0.391 48
4RWF B 0.001 58
4RWG B 0.006 65
4RWV B 0.444 41
4RXH B 0.000 65
4RXH C 0.000 62
4RXW B 0.310 58
4RXW C 0.277 52
4RXW D 0.229 56
4RXZ B 0.326 53
4S15 B 0.000 51
4SRN B 0.081 68
4TKY B 0.000 61
4TQ1 B 0.215 45
4TQE C 0.116 51
4TR9 E 0.119 51
4TR9 F 0.166 35
4TUJ C 0.006 52
4TUK C 0.164 65
4TUL C 0.000 72
4TUZ B 0.040 55
4TV1 C 0.207 54
4TV1 D 0.078 53
4TXQ B 0.113 43
4TXR B 0.182 46
4TXR C 0.233 44
4TY6 B 0.007 46
4TZM B 0.073 61
4TZO B 0.016 67
4TZQ B 0.000 66
4U0A B 0.086 48
4U0C B 0.405 37
4U1E C 0.196 28
4U1H C 0.000 79
4U1I C 0.000 83
4U1J C 0.000 77
4U1K C 0.058 82
4U1L C 0.060 78
4U1M C 0.000 78
4U1N C 0.001 81
4U1S C 0.000 82
4U6Y C 0.148 65
4U7E B 0.300 43
4U7I B 0.097 48
4U7Y B 0.117 48
4U9W B 0.000 70
4UB6 H 0.000 28
4UB6 I 0.000 53
4UB6 J 0.000 27
4UB8 H 0.000 28
4UB8 I 0.000 51
4UB8 J 0.000 27
4UDA B 0.120 57
4UDB B 0.220 47
4UDC B 0.305 53
4UDD B 0.296 52
4UE8 B 0.285 44
4UED B 0.224 42
4UF1 B 0.175 50
4UI3 B 0.059 72
4UI4 B 0.063 71
4UI5 B 0.061 71
4UI6 B 0.060 71
4UI7 B 0.071 71
4UI8 B 0.050 71
4UJ1 B 0.203 52
4UJ2 B 0.195 52
4UJ9 B 0.196 51
4UJA B 0.200 52
4UJB B 0.224 49
4UM9 C 0.000 57
4UN2 B 0.345 22
4UNE A 0.366 25
4UNE B 0.396 25
4UNE C 0.278 53
4UNE D 0.307 40
4UPU B 0.048 81
4UQY B 0.187 48
4UQZ B 0.141 53
4USL B 0.219 67
4UVP B 0.060 73
4UWX B 0.087 46
4UX9 E 0.200 47
4UX9 F 0.072 49
4UX9 H 0.098 52
4UZY B 0.155 64
4V0V B 0.151 54
4V0W B 0.121 53
4V0X B 0.125 53
4V1T C 0.083 47
4V1T D 0.163 45
4V3I B 0.029 55
4VGC C 0.159 57
4W50 B 0.087 57
4W8P B 0.270 45
4WB4 A 0.425 33
4WB4 B 0.404 32
4WB5 B 0.208 56
4WB6 B 0.072 53
4WB7 B 0.154 55
4WB8 B 0.213 57
4WCI B 0.306 42
4WDI C 0.000 83
4WFD C 0.000 54
4WHT C 0.155 62
4WIH B 0.112 58
4WJ5 C 0.000 75
4WJQ B 0.210 46
4WK2 C 0.000 60
4WK4 C 0.107 58
4WLB B 0.013 56
4WM0 B 0.256 24
4WM8 D 0.000 63
4WMA B 0.237 26
4WMB B 0.226 26
4WMI B 0.270 26
4WMK B 0.262 25
4WN2 B 0.232 25
4WND B 0.126 60
4WNE B 0.048 66
4WNG B 0.023 64
4WNH B 0.245 24
4WNN C 0.265 53
4WO1 A 0.361 28
4WO1 B 0.206 28
4WPF B 0.000 52
4WQP C 0.000 76
4WSF B 0.109 55
4WU5 C 0.061 84
4WU7 C 0.000 84
4WV6 B 0.169 55
4WVH B 0.000 64
4WVI B 0.000 60
4WVJ B 0.000 59
4WWR B 0.278 37
4WX4 B 0.182 61
4WX6 B 0.124 61
4WX7 B 0.123 60
4WY7 C 0.142 53
4WZX B 0.316 38
4X1H B 0.000 65
4X1Q B 0.027 76
4X1S B 0.000 71
4X1V B 0.363 42
4X2H C 0.127 67
4X2O C 0.022 66
4X3G B 0.012 53
4X3H B 0.156 61
4X3I B 0.073 81
4X3O B 0.000 60
4X3P B 0.000 60
4X5W C 0.128 67
4X6N B 0.000 43
4X8K B 0.164 36
4X8P B 0.340 40
4X9Z A 0.413 29
4XAL B 0.001 58
4XAW C 0.269 49
4XBE C 0.191 50
4XBU B 0.132 58
4XC2 B 0.022 59
4XC4 C 0.223 52
4XC4 D 0.311 51
4XCF C 0.142 50
4XEF B 0.079 44
4XEF C 0.114 38
4XEK B 0.270 50
4XEV B 0.074 48
4XGZ C 0.000 59
4XH2 C 0.075 58
4XHV B 0.359 43
4XI7 B 0.019 50
4XIB B 0.032 42
4XKL B 0.338 28
4XNH D 0.000 61
4XO9 B 0.013 76
4XOD B 0.008 75
4XOE B 0.002 69
4XOJ B 0.051 62
4XPM C 0.253 55
4XPN B 0.249 50
4XT9 B 0.001 52
4XTR G 0.000 70
4XVJ C 0.266 52
4XW4 B 0.179 53
4XW5 B 0.179 53
4XW6 B 0.178 55
4XXB B 0.136 42
4XXC C 0.000 86
4XXD C 0.000 76
4Y29 B 0.208 52
4Y3O C 0.000 72
4Y3O D 0.000 74
4Y7R B 0.055 51
4YCU C 0.259 35
4YES B 0.116 54
4YFA E 0.000 42
4YFA F 0.017 42
4YFB E 0.000 43
4YFB F 0.025 43
4YI0 B 0.000 56
4YIA B 0.011 78
4YIZ B 0.039 59
4YJE B 0.121 73
4YJL B 0.030 72
4YK6 B 0.194 69
4YL6 B 0.096 57
4YNK B 0.243 48
4YNL C 0.194 59
4YNL D 0.150 59
4YNX A 0.340 40
4YNX B 0.380 40
4YO0 C 0.024 67
4YOZ B 0.047 52
4YR6 C 0.000 60
4YSI B 0.000 58
4YWC B 0.000 46
4YXR B 0.210 54
4YXS B 0.205 52
4YZ6 B 0.000 47
4Z09 B 0.030 54
4Z0D B 0.030 54
4Z0X C 0.446 50
4Z0Y C 0.000 58
4Z0Y D 0.014 67
4Z0Z C 0.000 66
4Z0Z D 0.000 55
4Z10 C 0.010 75
4Z2O B 0.152 52
4Z2P C 0.031 51
4Z2P D 0.018 56
4Z2V C 0.032 53
4Z2V D 0.017 52
4Z68 B 0.350 47
4Z76 C 0.006 86
4Z77 C 0.057 86
4Z78 C 0.218 73
4Z80 C 0.097 59
4Z80 D 0.109 60
4Z83 B 0.202 52
4Z84 B 0.209 53
4Z88 B 0.137 49
4Z8A B 0.256 46
4Z8J B 0.271 59
4Z9V C 0.119 65
4Z9V D 0.000 66
4Z9V E 0.004 52
4Z9V F 0.203 51
4Z9V G 0.158 58
4Z9V H 0.015 61
4ZBJ D 0.180 41
4ZCE A 0.279 16
4ZCE B 0.324 17
4ZDU B 0.106 59
4ZEQ B 0.334 47
4ZEZ I 0.000 91
4ZEZ J 0.004 90
4ZFO C 0.081 34
4ZFZ C 0.000 77
4ZGM B 0.318 32
4ZHB B 0.236 47
4ZHL B 0.024 75
4ZI1 B 0.127 55
4ZIE B 0.246 50
4ZIF B 0.215 54
4ZIG B 0.144 52
4ZIH B 0.220 57
4ZII B 0.136 43
4ZJ4 B 0.141 68
4ZJ5 B 0.135 63
4ZJ6 B 0.166 65
4ZJ7 B 0.000 65
4ZKN B 0.041 62
4ZKS B 0.017 66
4ZLX A 0.269 42
4ZLX B 0.256 45
4ZN7 C 0.308 46
4ZN7 D 0.192 53
4ZN9 C 0.163 53
4ZN9 D 0.078 54
4ZNH C 0.136 55
4ZNH D 0.057 50
4ZNS C 0.209 49
4ZNS D 0.146 52
4ZNT C 0.230 56
4ZNT D 0.158 56
4ZNU C 0.204 53
4ZNU D 0.139 52
4ZNV C 0.280 49
4ZNV D 0.106 56
4ZNW C 0.292 46
4ZNW D 0.151 55
4ZNX E 0.010 64
4ZNX F 0.016 66
4ZNX G 0.019 68
4ZNX H 0.000 67
4ZNY B 0.117 52
4ZOX B 0.029 52
4ZOZ B 0.018 59
4ZRK B 0.228 41
4ZSH B 0.345 47
4ZTD D 0.080 51
4ZTD E 0.320 51
4ZTD F 0.061 61
4ZTO C 0.017 52
4ZU1 B 0.072 77
4ZUB C 0.131 47
4ZUB D 0.180 47
4ZUC C 0.145 53
4ZUC D 0.039 50
4ZUH C 0.061 74
4ZUU C 0.000 83
4ZUV C 0.001 74
4ZW2 B 0.312 51
4ZWH C 0.289 51
4ZWH D 0.249 57
4ZWK C 0.319 43
4ZWK D 0.168 56
5A0X B 0.043 87
5A29 B 0.042 58
5A2I B 0.073 59
5A2J B 0.123 57
5A2K B 0.000 59
5A2L B 0.140 58
5A2P C 0.000 51
5A2P D 0.354 47
5A53 C 0.114 63
5A86 C 0.212 45
5A86 D 0.115 47
5AB0 B 0.000 81
5ABY B 0.072 42
5ADQ B 0.081 71
5ADR B 0.079 72
5ADS B 0.066 72
5ADT B 0.065 72
5AEI B 0.000 63
5AER B 0.196 63
5AER C 0.131 74
5AFG B 0.155 59
5AFP B 0.000 77
5AJJ B 0.254 49
5AJN B 0.150 65
5AJO B 0.147 66
5AJP B 0.142 58
5ANR C 0.009 50
1EV3 A 0.275 54
1EV3 B 0.254 50
1EV3 C 0.271 39
1EV3 D 0.319 34
1EVR A 0.110 50
1EVR B 0.100 50
1EVR C 0.025 50
1EVR D 0.036 53
1EVR E 0.037 33
1EVR F 0.268 37
1EVR G 0.120 0
1EVR H 0.284 37
1EVR I 0.206 35
1K6F A 0.172 57
1K6F B 0.154 57
1K6F C 0.161 57
1K6F D 0.157 58
1K6F E 0.151 60
1K6F F 0.152 59
1OS3 A 0.311 54
1OS3 B 0.316 59
1OS3 C 0.289 49
1OS3 D 0.215 52
1OS4 A 0.047 51
1OS4 B 0.099 53
1OS4 C 0.041 65
1OS4 D 0.089 68
1OS4 E 0.244 48
1OS4 F 0.161 51
1OS4 G 0.285 0
1OS4 H 0.237 46
1OS4 I 0.135 50
1TYM A 0.242 34
1TYM B 0.110 50
1UNV B 0.416 29
1UNZ A 0.447 25
1UNZ B 0.431 25
1W8P A 0.081 48
1W8P B 0.093 48
1W8P C 0.073 53
1W8P D 0.108 50
1W8P E 0.043 34
1W8P F 0.287 38
1W8P G 0.308 37
1W8P H 0.162 32
1ZNJ A 0.078 49
1ZNJ B 0.098 46
1ZNJ C 0.032 49
1ZNJ D 0.029 46
1ZNJ E 0.074 52
1ZNJ F 0.024 50
1ZNJ G 0.044 34
1ZNJ H 0.054 35
1ZNJ I 0.214 35
1ZNJ J 0.258 34
1ZNJ K 0.105 37
1ZNJ L 0.184 36
2OLY A 0.058 51
2OLY B 0.116 23
2OLY C 0.079 51
2OLY D 0.119 26
2OLY E 0.282 0
2OLY F 0.114 36
2OLY G 0.136 36
2OLY H 0.096 44
2OLY I 0.216 38
2OLZ A 0.068 51
2OLZ B 0.116 25
2OLZ C 0.092 51
2OLZ D 0.076 25
2OLZ E 0.109 38
2OLZ F 0.154 37
2OLZ G 0.355 0
2OLZ H 0.243 36
2OLZ I 0.074 34
2OM0 A 0.028 51
2OM0 B 0.009 26
2OM0 C 0.025 52
2OM0 D 0.000 23
2OM0 E 0.000 35
2OM0 F 0.137 37
2OM0 G 0.194 36
2OM0 H 0.000 36
2OM0 I 0.100 0
2OM1 A 0.024 52
2OM1 B 0.012 26
2OM1 C 0.038 52
2OM1 D 0.000 23
2OM1 E 0.000 35
2OM1 F 0.140 37
2OM1 G 0.177 36
2OM1 H 0.003 37
2OM1 I 0.096 0
2OMG A 0.412 26
2OMG B 0.394 26
2OMG C 0.418 24
2OMG D 0.301 35
2OMG E 0.107 32
2OMG F 0.173 35
2OMH A 0.411 25
2OMH B 0.378 27
2OMH C 0.384 25
2OMH D 0.296 36
2OMH E 0.094 34
2OMH F 0.190 35
2R34 A 0.290 48
2R34 B 0.231 56
2R34 C 0.297 32
2R34 D 0.214 48
2TCI A 0.297 25
2TCI B 0.285 34
2VJZ A 0.246 57
2VJZ B 0.327 49
2VJZ C 0.173 52
2VJZ D 0.294 34
2VK0 A 0.245 57
2VK0 B 0.231 54
2VK0 C 0.228 51
2VK0 D 0.349 46
2WRX C 0.309 49
2WRX D 0.285 52
2WS0 B 0.511 37
2WS1 B 0.506 38
2WS6 C 0.310 38
2WS6 D 0.220 33
3HFE A 0.415 46
3HFE B 0.338 44
3HFE C 0.338 44
3JSD C 0.133 54
3JSD D 0.318 35
3MTH A 0.299 26
3MTH B 0.292 35
3P2X B 0.399 37
3Q6E A 0.245 36
3Q6E B 0.216 49
3ROV C 0.331 41
3ROV D 0.304 37
3V1G C 0.164 52
3V1G D 0.316 34
3ZQR F 0.040 34
3ZQR G 0.228 33
3ZQR H 0.251 31
3ZQR I 0.126 30
3ZQR J 0.263 33
3ZU1 A 0.275 52
3ZU1 B 0.245 52
3ZU1 C 0.218 38
3ZU1 D 0.318 37
4A7E A 0.366 37
4A7E B 0.284 51
4AUV A 0.534 20
4AUV B 0.315 21
4CXL B 0.259 51
4CXN B 0.259 49
4CY7 C 0.266 55
4CY7 D 0.268 43
4E7U A 0.312 29
4E7U B 0.301 37
4E7V A 0.013 50
4E7V B 0.104 50
4E7V C 0.152 48
4E7V D 0.018 49
4E7V E 0.176 36
4E7V F 0.178 37
4E7V G 0.178 0
4E7V H 0.143 36
4E7V I 0.171 35
4EWZ A 0.334 56
4EWZ B 0.300 56
4EWZ C 0.226 55
4EWZ D 0.263 55
4EX0 A 0.298 58
4EX0 B 0.294 58
4EX0 C 0.254 55
4EX0 D 0.247 55
4EX1 A 0.313 55
4EX1 B 0.285 59
4EX1 C 0.270 56
4EX1 D 0.238 55
4G1A A 0.285 41
4G1A B 0.265 45
4G1A C 0.311 47
4NIB B 0.262 51
4P65 F 0.037 33
4P65 G 0.307 34
4P65 H 0.336 34
4P65 I 0.155 29
4P65 J 0.222 31
4UNG A 0.302 26
4UNG B 0.407 42
3SSB B 0.046 56
3SSB B 0.046 56
